"","income","expenses","provinces"
"1233",999.316488481287,802.583225626177,"ON"
"1234",997.498220686566,798.499854247532,"ON"
"1235",998.564522016035,799.100741991303,"PE"
"1236",994.853393569178,800.240700582616,"PE"
"1237",1000.99918021389,799.674829065249,"ON"
"1238",1000.97479506605,800.267518118605,"PE"
"1239",1004.14302012199,800.460960127896,"PE"
"1240",1000.06492245404,800.740145728867,"PE"
"1241",1004.97189525958,798.135202722108,"PE"
"1242",995.321536488543,799.193001613729,"PE"
"1243",1009.43759246319,800.610873994178,"PE"
"1244",997.117945287511,796.117105065994,"ON"
"1245",998.266836764249,799.847269653064,"PE"
"1246",1002.61438842209,799.290370891465,"PE"
"1247",1003.87406599841,798.956097490804,"PE"
"1248",999.541821241818,798.147072110691,"ON"
"1249",1004.89033709785,798.79963488225,"PE"
"1250",1002.47152074658,804.118453203413,"PE"
"1251",1000.71872990873,799.234990485381,"PE"
"1252",997.720064917704,800.893670418725,"PE"
"1253",997.418238847447,802.246544762148,"ON"
"1254",994.619863602863,795.854140360311,"PE"
"1255",995.391980982474,799.36386645765,"PE"
"1256",1001.40480198905,797.131970758528,"PE"
"1257",997.404021130421,796.577851456512,"PE"
"1258",1000.04075559872,801.083827437574,"PE"
"1259",1000.44589749216,802.388909131135,"ON"
"1260",994.704586870223,802.574064087121,"PE"
"1261",1003.82767402198,797.830327107391,"ON"
"1262",1007.02932048572,797.314834299898,"PE"
"1263",1000.56126042044,800.733251321214,"PE"
"1264",1000.85219851838,798.645370038067,"ON"
"1265",1001.29588569739,800.980024724597,"ON"
"1266",1004.35400042751,801.909622575457,"ON"
"1267",999.054538406909,799.979354403984,"PE"
"1268",1001.56701549621,799.304113676322,"ON"
"1269",998.141478004273,798.399611961312,"ON"
"1270",1000.4314233094,799.784308051402,"ON"
"1271",996.765220818783,801.232085038516,"PE"
"1272",997.039876402316,798.429449467321,"ON"
"1273",993.541420219743,798.591632986985,"ON"
"1274",994.516733845658,799.452121618674,"ON"
"1275",1003.78250605349,797.846149274685,"ON"
"1276",1001.58624280581,802.072802948979,"ON"
"1277",1002.44475248345,798.478355050706,"ON"
"1278",998.696737660665,799.912846275634,"PE"
"1279",996.071340454834,800.989525247112,"ON"
"1280",997.14792263907,800.029798484314,"ON"
"1281",999.424325365167,802.757450392047,"ON"
"1282",1001.36792975564,802.712849236559,"ON"
"1283",998.379609125327,800.658301081177,"ON"
"1284",999.953552279056,799.51507708168,"PE"
"1285",1001.75179976102,799.575674357773,"ON"
"1286",1001.9345302517,801.685196778668,"ON"
"1287",1001.27917768328,798.812187281441,"PE"
"1288",996.751563152471,800.677429018418,"ON"
"1289",1005.26529795928,800.882937720118,"ON"
"1290",1000.72717694196,800.070287733647,"PE"
"1291",1002.49629050886,797.013507194126,"PE"
"1292",998.46595303852,797.188174754559,"PE"
"1293",1002.13474657751,796.796049135236,"ON"
"1294",1001.85583528519,798.265131952054,"ON"
"1295",1001.88777272959,802.990675413972,"PE"
"1296",996.143112890854,802.696392714285,"PE"
"1297",1003.28332718429,800.841203744246,"ON"
"1298",1002.5033384077,800.131371179915,"ON"
"1299",1003.59613358177,801.272881730182,"ON"
"1300",999.521858652723,797.246297033299,"ON"
"1301",998.663183820583,798.199648002895,"PE"
"1302",996.265678616037,798.876309292334,"PE"
"1303",1002.25541936074,800.162641444468,"PE"
"1304",999.658422101676,799.096239098428,"ON"
"1305",1002.88322533909,798.76835499364,"ON"
"1306",1000.03635543558,797.802541548822,"PE"
"1307",999.701453219205,803.471021257061,"PE"
"1308",997.086464692063,800.139217654508,"PE"
"1309",1004.15133373509,800.994641014253,"PE"
"1310",1005.53412761378,802.834491440824,"PE"
"1311",997.672496059213,801.501686945746,"ON"
"1312",1000.98767698084,800.612135847399,"ON"
"1313",1002.53185536793,800.077310986994,"PE"
"1314",998.001040746388,800.410141609678,"PE"
"1315",999.800264292401,796.304711751594,"ON"
"1316",999.934155409074,800.070728049898,"PE"
"1317",1001.91211809594,800.045697476697,"ON"
"1318",995.938564333552,799.770911523729,"PE"
"1319",1000.8268573433,798.611292454732,"ON"
"1320",1004.48747699233,800.354480030374,"PE"
"1321",1002.76027803385,800.899000086051,"PE"
"1322",996.187368412368,799.248788952233,"PE"
"1323",996.952795982195,801.067425304363,"PE"
"1324",998.742059627763,799.033402908153,"PE"
"1325",1001.60919206971,801.265423505881,"PE"
"1326",1002.52001831268,800.980302136062,"ON"
"1327",996.316833586375,795.994530374326,"ON"
"1328",1001.36766196889,800.396240136979,"PE"
"1329",998.461725906595,800.475154265456,"ON"
"1330",1000.76194729664,799.212471637869,"ON"
"1331",997.543989215156,800.524695845314,"ON"
"1332",1003.2813060559,802.881336972674,"PE"
"1333",998.92547165764,798.016212045959,"ON"
"1334",1003.61412870003,802.228724052406,"PE"
"1335",996.125928105076,799.435272266198,"ON"
"1336",1002.62422096579,795.300389844364,"ON"
"1337",1001.29030344581,800.748621762187,"ON"
"1338",995.421624972019,801.433948446401,"ON"
"1339",1001.07698929172,801.088860855543,"PE"
"1340",997.57018960164,802.375799873073,"ON"
"1341",1000.27900622863,800.674764071866,"ON"
"1342",995.642161328061,802.568927087098,"PE"
"1343",998.431313151378,799.366916553626,"ON"
"1344",1003.9116344583,799.770553462201,"PE"
"1345",1009.27848554249,798.532060568678,"PE"
"1346",1002.10930305562,803.459298138887,"ON"
"1347",997.731194392618,798.964510376068,"PE"
"1348",994.769463425478,797.226816624882,"PE"
"1349",1001.96308666698,798.965228030318,"PE"
"1350",995.881036982315,800.258880211205,"ON"
"1351",996.021837935572,805.232785011205,"PE"
"1352",1000.96378473147,798.764140081536,"ON"
"1353",997.459456270861,800.246150869277,"ON"
"1354",1001.85349446545,800.784007591034,"PE"
"1355",1000.55582181825,801.999604473706,"ON"
"1356",995.746699322129,800.470993023891,"ON"
"1357",997.252396174896,795.986491171094,"ON"
"1358",1001.68054897404,798.577910873916,"PE"
"1359",998.875196235833,798.384432940352,"ON"
"1360",1001.09668204626,798.848084862412,"PE"
"1361",1001.37167339881,800.779683295903,"PE"
"1362",1003.60612478755,798.228362662477,"ON"
"1363",1000.05174071975,798.071662114426,"ON"
"1364",997.840581172235,800.313948570812,"PE"
"1365",1003.32944320551,800.164736368036,"PE"
"1366",1003.64313903305,799.194083035812,"ON"
"1367",1003.62525269469,799.854542923432,"ON"
"1368",1002.36686646361,796.524287303685,"PE"
"1369",997.667720154023,801.518726187885,"PE"
"1370",1007.60337012665,801.573169348925,"PE"
"1371",997.400684087781,801.996292275232,"ON"
"1372",995.953803764017,796.392536910447,"ON"
"1373",997.303413371056,802.177557578592,"ON"
"1374",1003.96430170844,797.337588553062,"PE"
"1375",999.756610524401,802.971368823918,"ON"
"1376",1003.79252608052,802.719822466404,"PE"
"1377",996.792081428686,797.928317071792,"PE"
"1378",1001.88502351367,801.865015472876,"ON"
"1379",1001.07711265776,803.110716277822,"ON"
"1380",999.261373107043,802.05364399542,"ON"
"1381",999.620116345236,800.505225838453,"PE"
"1382",995.981714915956,797.182104580818,"PE"
"1383",999.032291473875,802.73246363299,"ON"
"1384",999.515478510915,799.91902545569,"PE"
"1385",997.146410196845,799.934138130827,"PE"
"1386",1000.69878639565,800.769453267185,"ON"
"1387",1000.08225016074,800.872606039129,"PE"
"1388",1002.33094076361,797.948141743176,"ON"
"1389",1002.29579661164,803.038709508382,"PE"
"1390",1001.08188149016,803.493545417424,"ON"
"1391",997.165671472447,799.548507113485,"ON"
"1392",992.957505463172,801.791799628142,"PE"
"1393",998.857042833179,800.925000320765,"PE"
"1394",999.942719593519,799.582713172108,"PE"
"1395",996.659349053301,799.620555002719,"ON"
"1396",999.968107555062,803.497421771286,"ON"
"1397",1001.39075198665,802.426176337951,"ON"
"1398",999.322163833047,798.710519964242,"PE"
"1399",1003.47273881386,801.300566805789,"PE"
"1400",998.757972901517,800.902640064165,"PE"
"1401",1003.31600310089,798.002962120063,"ON"
"1402",998.525490378517,797.993630519072,"PE"
"1403",1003.01275094622,801.281603958903,"PE"
"1404",998.573385366558,794.389068855058,"ON"
"1405",995.879194917967,799.3781128976,"ON"
"1406",997.881161802771,797.249213597587,"ON"
"1407",1003.03675813083,800.309413905655,"PE"
"1408",998.58389229545,802.762000796919,"ON"
"1409",998.266934024662,801.453730058407,"PE"
"1410",1004.55026487448,799.626208709482,"ON"
"1411",1001.40472478143,798.911153900887,"ON"
"1412",1000.48982992199,795.410552371112,"PE"
"1413",1000.67536703126,801.667220404577,"ON"
"1414",999.022537559566,798.745010546268,"PE"
"1415",1002.9301643155,799.950983983707,"ON"
"1416",1003.73394329244,804.624244342234,"PE"
"1417",997.238557625313,800.327199894379,"ON"
"1418",998.81249979021,799.625631530754,"PE"
"1419",1002.37496020946,802.961846561824,"PE"
"1420",1001.58183671117,800.086019675128,"ON"
"1421",1002.97644575289,799.02539904584,"PE"
"1422",997.127582578237,803.609983899586,"ON"
"1423",1004.35510966661,800.164215812827,"PE"
"1424",998.640349431117,797.386553573948,"PE"
"1425",1002.23860887738,801.270176391639,"PE"
"1426",1000.49161225268,796.154029941763,"PE"
"1427",998.349733799393,803.943849710501,"ON"
"1428",1004.16637344859,801.386078853032,"PE"
"1429",997.127905329855,797.921406591759,"ON"
"1430",1006.24652652924,801.370399134816,"PE"
"1431",1000.87001931977,800.060891514697,"ON"
"1432",999.060449739719,800.67277765505,"ON"
"1433",996.85453359191,798.815177835525,"ON"
"1434",1004.65052475481,798.547503661808,"PE"
"1435",1002.00939386677,800.087738039104,"PE"
"1436",999.014553087255,796.203835542137,"ON"
"1437",994.768836649502,799.706096143056,"PE"
"1438",999.36116439033,798.717355175403,"PE"
"1439",998.235274534276,799.961080748415,"ON"
"1440",1000.35503841116,800.501972093464,"ON"
"1441",996.326537517841,800.114723895627,"PE"
"1442",994.834350101723,802.428687150764,"PE"
"1443",998.361795218849,797.079382981779,"ON"
"1444",994.894998135564,800.718407904471,"PE"
"1445",998.152340939396,798.974886177962,"PE"
"1446",999.096700034817,801.111420406834,"ON"
"1447",999.078839624323,798.475335544299,"ON"
"1448",1000.74351969766,802.617988163132,"ON"
"1449",1003.88120500496,799.224773897226,"ON"
"1450",1001.56409561207,801.866575146491,"PE"
"1451",1001.31613434535,801.804127817981,"ON"
"1452",999.479802966878,798.416261895096,"PE"
"1453",997.556712661519,799.817754733057,"ON"
"1454",998.864299003771,801.650965345398,"ON"
"1455",1001.20006846904,799.286041257589,"PE"
"1456",997.985731511457,801.673053364326,"PE"
"1457",996.42892051486,799.758857758134,"ON"
"1458",1002.84534789641,799.166534575749,"PE"
"1459",1000.51295361036,801.715591866699,"ON"
"1460",996.946996935795,800.323558253884,"ON"
"1461",998.721627998742,799.781931981651,"ON"
"1462",1003.99076769308,802.419197547416,"ON"
"1463",1002.02788628857,802.093782547765,"PE"
"1464",998.889164797511,798.176848214798,"PE"
"1465",1002.87563666603,793.512070568748,"PE"
"1466",1003.14550506697,798.67668490874,"PE"
"1467",1002.29671798676,795.031577257936,"ON"
"1468",1000.78198883157,799.908753356442,"PE"
"1469",999.118921751443,796.624759899019,"PE"
"1470",1000.07810400255,801.44736842358,"PE"
"1471",1000.44564950659,802.015820698994,"PE"
"1472",999.171046611176,800.842701890718,"PE"
"1473",998.82909502041,801.141146402235,"PE"
"1474",1000.95594378991,802.534057868168,"ON"
"1475",995.755712735873,798.163408048759,"ON"
"1476",999.111406846552,801.912037583882,"ON"
"1477",1001.34171851321,797.957296135065,"PE"
"1478",1000.48466029954,797.179690991202,"PE"
"1479",994.242443878196,797.967204846847,"PE"
"1480",1002.11830011032,803.028182258603,"PE"
"1481",997.009837134554,800.958315030312,"PE"
"1482",993.356701398735,794.410965387408,"ON"
"1483",993.85043046657,800.744061815946,"ON"
"1484",1002.85638818643,798.525925242437,"PE"
"1485",997.567968903452,803.283338008363,"ON"
"1486",1000.98654545761,796.634624333247,"PE"
"1487",1001.87341739924,803.732872193721,"PE"
"1488",1001.30232857606,801.803628242698,"PE"
"1489",996.748109491704,800.600427758869,"PE"
"1490",999.649103792527,800.350821583983,"ON"
"1491",1000.35005825188,802.161545635813,"PE"
"1492",997.881945665165,800.97609890519,"PE"
"1493",1000.25272189344,797.980300899274,"ON"
"1494",997.649693715633,803.438074388881,"ON"
"1495",999.215511533925,802.961242114422,"PE"
"1496",995.413952380382,798.920356562502,"PE"
"1497",999.454859708948,798.340676575707,"PE"
"1498",997.72338037386,803.005220873867,"PE"
"1499",998.652977484897,801.056459126399,"PE"
"1500",1002.3516581888,799.528985534303,"PE"
"1501",999.395415459814,796.204124965496,"ON"
"1502",1003.83450232882,799.63786653894,"PE"
"1503",1000.13619240085,801.132985202519,"ON"
"1504",994.946661078844,800.509762907266,"PE"
"1505",998.776253573888,797.314114259443,"PE"
"1506",1005.09520975514,803.766877991309,"ON"
"1507",1004.79041877586,798.846356502013,"PE"
"1508",1003.15359297599,799.248172234677,"PE"
"1509",996.253763883628,798.605094182126,"ON"
"1510",998.163810985768,798.081783132618,"PE"
"1511",996.789570525651,796.074815012597,"PE"
"1512",1007.1054943034,801.79552467307,"PE"
"1513",998.850355219758,797.23351990884,"PE"
"1514",993.760351289129,800.826812749831,"PE"
"1515",999.391023526068,803.575339813173,"ON"
"1516",998.588911868784,802.38618772736,"PE"
"1517",1001.56286103616,803.052611648667,"ON"
"1518",1002.19764870529,798.75514103596,"ON"
"1519",995.638394036412,797.439763572438,"ON"
"1520",996.245622182483,802.826135654291,"PE"
"1521",995.589596907129,797.264929923775,"PE"
"1522",1001.26934308895,801.185552987516,"ON"
"1523",999.63442817868,800.634984805964,"PE"
"1524",1003.237227851,798.607130198946,"PE"
"1525",999.485907044263,801.499986665461,"ON"
"1526",997.356839256011,800.364042601875,"ON"
"1527",1004.35139701843,798.857349252131,"PE"
"1528",997.713977476504,799.036988156047,"PE"
"1529",999.475750722878,802.75935077746,"PE"
"1530",1003.1395648063,799.480929149718,"ON"
"1531",996.930677085486,802.929173690303,"ON"
"1532",1005.44403080237,801.080656062087,"ON"
"1533",998.988985965852,800.684929099267,"ON"
"1534",995.892885880331,801.459195561297,"PE"
"1535",998.02696144801,800.002296782814,"ON"
"1536",995.816491194281,803.340345713843,"PE"
"1537",999.386194811155,797.919062279427,"ON"
"1538",1003.49048932585,799.529098435383,"PE"
"1539",999.891479807988,801.323498837474,"ON"
"1540",999.274620097238,798.136078110032,"ON"
"1541",1005.7469777531,799.934382588672,"PE"
"1542",998.314165543707,802.215391638936,"PE"
"1543",1000.95822227417,800.779714774171,"PE"
"1544",998.200452963224,804.023646955237,"PE"
"1545",1000.61443471353,799.928461730733,"PE"
"1546",998.665057893554,800.806803167077,"ON"
"1547",1003.97872125717,797.194773201292,"PE"
"1548",998.631397522656,798.554720044661,"PE"
"1549",993.449083464389,797.721771852423,"PE"
"1550",999.222616918654,797.70281393668,"ON"
"1551",1000.38288889745,798.157061625929,"ON"
"1552",997.497462380803,799.297651912279,"PE"
"1553",1000.81281327588,799.250986398902,"ON"
"1554",1003.86211641842,798.030229459067,"ON"
"1555",1004.03060693853,799.099770893576,"ON"
"1556",993.989417078781,802.011859899238,"ON"
"1557",998.105494024129,799.377881016232,"PE"
"1558",999.750294821626,799.677650474287,"PE"
"1559",1000.25088727513,796.496649677479,"ON"
"1560",1001.808082303,799.532824964416,"PE"
"1561",1000.25518388575,800.134754773576,"PE"
"1562",998.067479808736,799.785002036298,"PE"
"1563",997.65354553695,797.893745322869,"PE"
"1564",1001.92796711807,796.501388012832,"ON"
"1565",996.810888236968,801.788785738501,"PE"
"1566",999.37810358055,797.490504118808,"ON"
"1567",1001.33340592569,801.039757364558,"ON"
"1568",1000.89488001884,800.283980631868,"ON"
"1569",998.785458490198,803.84359272192,"ON"
"1570",998.844157382331,799.602512137547,"ON"
"1571",993.770027624871,796.977022978605,"ON"
"1572",1003.25356207233,798.134982811211,"ON"
"1573",999.131002499929,800.590189320242,"ON"
"1574",1005.57355215191,796.694671980545,"PE"
"1575",993.824707481981,802.430800252243,"PE"
"1576",997.762775013444,795.661885705152,"ON"
"1577",1004.88474264921,799.305715571612,"ON"
"1578",1001.25336446045,799.982163800233,"ON"
"1579",1000.71772078831,796.037532040525,"ON"
"1580",1004.2211192855,801.659484896055,"PE"
"1581",1003.91488221792,800.779781651145,"PE"
"1582",1000.14543439173,798.489112082426,"PE"
"1583",1001.82020118741,798.165414017846,"ON"
"1584",1005.06432747716,799.219318839348,"PE"
"1585",997.24534526972,795.680375836735,"PE"
"1586",998.699951064297,801.328120780179,"ON"
"1587",999.226379338061,800.062526661138,"ON"
"1588",998.18570889456,801.203791082835,"PE"
"1589",1001.9305094366,800.308692023241,"ON"
"1590",997.685405347208,802.589785209088,"PE"
"1591",1000.59953084107,798.085401162422,"PE"
"1592",998.013581145199,799.81943450777,"PE"
"1593",1000.20878432789,798.03695837499,"PE"
"1594",997.223983892946,797.215374629233,"ON"
"1595",1000.58810205267,798.069470578312,"ON"
"1596",1001.64224339072,802.21718311407,"PE"
"1597",998.562615563298,798.550895062637,"ON"
"1598",999.330918142661,796.616401768091,"ON"
"1599",999.470353687561,801.664305139312,"ON"
"1600",999.134120569521,798.882547524792,"ON"
"1601",998.051939106972,802.394787189884,"ON"
"1602",1000.96030854628,795.074317231042,"ON"
"1603",1001.39448530735,796.759618240503,"PE"
"1604",992.089808320378,799.61894853286,"ON"
"1605",1000.62282602442,798.844122023709,"ON"
"1606",1000.21921703093,798.985936681762,"ON"
"1607",1003.45154034519,799.929891691238,"PE"
"1608",997.341437291836,800.664363964517,"PE"
"1609",999.131665587935,799.204026439886,"ON"
"1610",998.754036089909,800.962591251501,"PE"
"1611",1003.56835277278,802.13981958122,"PE"
"1612",1001.17041986889,798.753619452735,"PE"
"1613",996.690663819084,800.308718163724,"PE"
"1614",1000.21183091808,798.946641660813,"PE"
"1615",999.950919747653,798.673893843589,"ON"
"1616",999.245873863886,796.66900306601,"PE"
"1617",1003.1567009279,797.749535572704,"ON"
"1618",1007.68241738228,800.926675533148,"PE"
"1619",1000.22564447404,800.16113223569,"ON"
"1620",1000.7537733409,799.379273669445,"ON"
"1621",998.559572268929,800.844635528605,"ON"
"1622",1000.95146021394,798.356511448703,"PE"
"1623",996.528265430452,799.755442981613,"ON"
"1624",1001.97763353259,800.660275473141,"ON"
"1625",1002.62034683265,802.243705952752,"ON"
"1626",996.860615158785,796.035948285018,"ON"
"1627",1000.47549209169,802.007962807315,"ON"
"1628",1002.22499806981,799.31232562658,"ON"
"1629",998.171948240298,802.325994270202,"ON"
"1630",998.344909005485,802.267963965223,"PE"
"1631",1002.27637971362,802.402376980387,"ON"
"1632",997.746389795526,800.808317209745,"PE"
"1633",1001.00920230433,801.235381246385,"PE"
"1634",1000.70901104571,803.467333579118,"ON"
"1635",1002.17577332439,797.898609301725,"PE"
"1636",998.952591547399,799.800547871288,"ON"
"1637",999.870779069624,800.969992614932,"ON"
"1638",1001.89108287607,796.630977027993,"ON"
"1639",1002.68203884653,800.850391308475,"PE"
"1640",1000.031925876,797.470144386126,"ON"
"1641",999.920856191018,801.413004757822,"PE"
"1642",999.635277128684,800.557605771941,"PE"
"1643",1004.71455101151,799.078471984611,"PE"
"1644",995.568309647607,797.971941716438,"ON"
"1645",995.742396154867,798.838237974928,"PE"
"1646",1003.2402895548,796.780737235501,"ON"
"1647",1001.90213783177,797.743205798927,"PE"
"1648",995.211830083391,798.111995386235,"ON"
"1649",1006.71497830233,799.767711855328,"PE"
"1650",998.798179648549,798.262149853891,"PE"
"1651",995.881284445169,800.497204679352,"ON"
"1652",1001.62666034712,799.269517321184,"PE"
"1653",1004.23577854474,799.957262353482,"PE"
"1654",1005.17432311471,801.479570114068,"PE"
"1655",1007.69901569391,798.6483372971,"ON"
"1656",1003.23191364737,797.686666263645,"ON"
"1657",998.189365619911,799.013606884807,"PE"
"1658",999.190221079931,797.721878309484,"ON"
"1659",997.063804220405,800.311486806349,"PE"
"1660",1000.46293674142,801.481898656257,"ON"
"1661",999.411336159606,800.429907136702,"ON"
"1662",997.455265548968,804.267568111498,"ON"
"1663",1003.09032132386,801.25686671801,"PE"
"1664",996.887495035894,798.483511949825,"PE"
"1665",999.467644961982,798.416649484854,"ON"
"1666",999.246387277571,799.044753174127,"PE"
"1667",995.240401486982,797.448685261222,"PE"
"1668",995.628835577752,802.303068045455,"ON"
"1669",1002.37348143046,794.751726755804,"ON"
"1670",999.669082328797,799.813987810731,"PE"
"1671",997.906043953217,800.516935700805,"PE"
"1672",998.00063141924,797.063114394573,"ON"
"1673",995.468398213988,801.200366918054,"PE"
"1674",997.41143435169,801.878827439037,"ON"
"1675",1001.56116057718,802.711261900117,"ON"
"1676",1000.91978945396,798.678316781005,"PE"
"1677",1003.02967641375,800.888063307098,"ON"
"1678",996.29751371256,801.612759796769,"PE"
"1679",1004.65846384574,800.811026784395,"ON"
"1680",998.654004715636,799.705398904007,"ON"
"1681",1000.11016440025,798.288812560205,"ON"
"1682",1002.98654262216,799.410458103219,"ON"
"1683",1003.71442134349,801.112083701089,"ON"
"1684",1000.69030931383,796.75040881279,"PE"
"1685",997.794676738555,799.169715726378,"ON"
"1686",1006.48207273997,800.906123110753,"PE"
"1687",995.484336146416,800.646199866547,"ON"
"1688",999.884134243845,799.655608056371,"PE"
"1689",996.742322773004,800.908706671425,"ON"
"1690",997.673733942432,799.786374170822,"ON"
"1691",996.736898991936,798.783993804815,"PE"
"1692",1003.88226108124,798.881151786419,"PE"
"1693",1008.65743466993,801.513125183869,"ON"
"1694",1001.15953498419,801.751680749935,"ON"
"1695",1002.93042501188,800.856753385496,"PE"
"1696",997.349866148968,801.381237483579,"ON"
"1697",1001.09110851736,799.118692977777,"ON"
"1698",999.039025270997,803.821011862941,"ON"
"1699",1003.25923948531,797.161936198558,"PE"
"1700",999.808327760294,800.061293408755,"PE"
"1701",999.341345622399,799.180559557644,"ON"
"1702",998.600713337729,798.987457865832,"PE"
"1703",999.695110061848,798.833560031159,"PE"
"1704",1000.64035968443,799.008674505786,"ON"
"1705",996.06980222109,800.215371884517,"PE"
"1706",997.098238362002,800.22957259292,"ON"
"1707",1001.61598816864,802.489497169336,"PE"
"1708",998.771254935986,797.989313658668,"ON"
"1709",1000.10755899761,799.959418712577,"ON"
"1710",1002.00731529602,799.721365241934,"ON"
"1711",999.645344319047,800.267710247955,"PE"
"1712",998.004676956043,804.099713716506,"ON"
"1713",1003.1895521509,798.681814476317,"PE"
"1714",995.294370138461,800.83198232382,"PE"
"1715",998.954536379007,800.552309751379,"ON"
"1716",1003.20126678427,800.624762223541,"ON"
"1717",997.232053482187,803.788617313901,"PE"
"1718",1001.06815013469,800.179837001044,"PE"
"1719",998.794788106488,800.730420148194,"PE"
"1720",994.13151689394,799.762518680527,"ON"
"1721",1001.31401394589,803.056832592254,"ON"
"1722",998.894799598025,802.536412026488,"PE"
"1723",998.230129864173,798.690972092699,"PE"
"1724",1000.78057179411,799.808995153436,"ON"
"1725",1000.2627073006,797.901035830554,"PE"
"1726",999.607789517037,798.255767532098,"PE"
"1727",1002.16814470837,800.351399012085,"ON"
"1728",997.976907033753,800.060372181467,"PE"
"1729",998.049768311852,798.110922265419,"ON"
"1730",1000.44222844022,797.345948789663,"PE"
"1731",995.11808859209,799.888517800334,"ON"
"1732",1002.6182003831,798.254220573237,"PE"
"1733",997.775925371699,803.464140669875,"ON"
"1734",1004.60202335549,802.981879539194,"PE"
"1735",994.812671867881,800.907068530187,"PE"
"1736",1002.07007808879,798.14127048465,"PE"
"1737",999.970393270228,800.942769662228,"ON"
"1738",1002.09019209368,799.000370817643,"ON"
"1739",1003.87478672946,799.098693217562,"PE"
"1740",996.300885415716,801.179567535454,"PE"
"1741",996.57808105636,804.02343835827,"ON"
"1742",1000.68240466494,798.597341317389,"PE"
"1743",997.5115558192,800.447142548656,"PE"
"1744",996.790081120569,795.382000135054,"ON"
"1745",1003.87710504683,800.047402403322,"ON"
"1746",998.910476173517,800.766054293931,"PE"
"1747",997.676710761794,799.790468980312,"PE"
"1748",1000.12796301224,795.911115972167,"PE"
"1749",1000.23992447163,800.017159039484,"PE"
"1750",997.615731952874,800.294303042282,"ON"
"1751",1000.74293716795,800.541089770461,"ON"
"1752",993.654818845423,800.467938405201,"ON"
"1753",1000.50766540133,800.902715160304,"ON"
"1754",1003.07033462854,798.151069068034,"ON"
"1755",996.146752214938,799.192472671955,"PE"
"1756",995.186741657,799.050173824374,"PE"
"1757",997.733340800381,800.610751082568,"PE"
"1758",999.203009354319,798.719574414396,"PE"
"1759",999.855671621837,801.405619534056,"ON"
"1760",1001.57744430813,796.55946236668,"PE"
"1761",998.568297607212,798.45246553567,"ON"
"1762",999.077602106429,799.487843313384,"PE"
"1763",1003.63112774644,798.957435525702,"ON"
"1764",1000.80446862637,800.067816623514,"ON"
"1765",992.517946093798,801.937581685736,"PE"
"1766",1002.01260202328,800.317035517501,"ON"
"1767",1000.28652416984,800.718443042783,"PE"
"1768",1000.27337051876,799.963920445775,"PE"
"1769",999.924826732589,797.830362481538,"PE"
"1770",1004.99042722697,800.650803918862,"ON"
"1771",1002.17574014344,802.521898127005,"ON"
"1772",1001.18168967148,799.085091271442,"PE"
"1773",1000.80115136598,800.496237681031,"ON"
"1774",999.475690101148,801.399411261384,"PE"
"1775",1003.56992982038,798.701094758176,"PE"
"1776",1003.87063053307,799.801691781322,"PE"
"1777",998.134927209345,796.976220505578,"ON"
"1778",1000.27388706159,805.392008215914,"PE"
"1779",998.691980039168,799.941438626819,"ON"
"1780",999.828602309385,802.283229679531,"PE"
"1781",1000.80714310785,800.676132334906,"PE"
"1782",1002.37911806965,800.895797092413,"PE"
"1783",1000.60729363035,801.528107609889,"PE"
"1784",998.477929418065,799.186778537257,"ON"
"1785",1000.88958670206,797.472945341867,"ON"
"1786",996.602592361603,798.310263917803,"ON"
"1787",997.612559443231,798.941297716694,"PE"
"1788",994.831328698938,799.715480043373,"ON"
"1789",1000.01916878513,796.975910401928,"ON"
"1790",998.893337787001,797.93507524839,"PE"
"1791",997.402994974508,801.786849289282,"ON"
"1792",999.359134070495,794.792314158262,"ON"
"1793",997.05141291255,802.850096537808,"PE"
"1794",996.389401747236,799.114936517562,"ON"
"1795",1003.18964827368,798.834291725064,"ON"
"1796",998.132155666584,799.102062082563,"PE"
"1797",997.095018063214,798.753155672371,"PE"
"1798",999.866642835978,797.053253459506,"ON"
"1799",1000.89188257174,799.279526318122,"ON"
"1800",1000.72620105172,797.861866053481,"PE"
"1801",995.490202791126,801.570794763934,"PE"
"1802",1000.00779081753,801.617604242004,"PE"
"1803",1001.25541251985,799.247431450312,"ON"
"1804",1004.19053029934,800.24424059886,"PE"
"1805",996.835472721926,798.830416530391,"PE"
"1806",998.079146312901,799.569081309645,"PE"
"1807",999.309394818773,800.761679048935,"PE"
"1808",994.562281439277,803.31081241786,"ON"
"1809",998.339217189428,800.07001019801,"PE"
"1810",995.239602716371,797.487975719852,"PE"
"1811",995.866921703116,799.219509854757,"ON"
"1812",1001.38337039269,798.760870079678,"PE"
"1813",1002.13798019987,798.796720164772,"ON"
"1814",1003.29872080877,800.07364906102,"ON"
"1815",1003.9975947748,801.232614342779,"PE"
"1816",997.557604272731,800.510391232196,"PE"
"1817",1004.47653754534,798.415259234297,"PE"
"1818",1003.89180250473,799.405565217084,"PE"
"1819",997.560203884759,802.110808465852,"PE"
"1820",1003.80063812367,799.316729725772,"PE"
"1821",994.711560379791,798.981017682721,"PE"
"1822",1002.30483816921,800.065104450663,"PE"
"1823",1000.69007603643,797.421270009925,"PE"
"1824",1001.74519297045,804.419208372028,"PE"
"1825",999.42043379725,797.100072220069,"ON"
"1826",998.963871249941,800.835891478735,"ON"
"1827",1002.18779765045,797.467206955532,"PE"
